ENSEMBL.ID,term_main,estimate_main,std.error_main,statistic_main,p.value_main,p.adj_main,symbol,term_int,estimate_int,std.error_int,statistic_int,p.value_int,p.adj_int
ENSMUSG00000040681,chol1,4.4721092944769884e-4,0.006181907018672365,0.07234190486801312,0.942488580716959,0.942488580716959,Hmgn1,NA,NA,NA,NA,NA,NA
ENSMUSG00000031812,chol1,7.321144023769826e-4,0.010142471202115973,0.0721830397925355,0.9426146557412478,0.9426146557412478,Map1lc3b,NA,NA,NA,NA,NA,NA
ENSMUSG00000049971,chol1,8.230302573629827e-4,0.011496976816136014,0.07158666756706504,0.943087948630046,0.943087948630046,Glt1d1,NA,NA,NA,NA,NA,NA
ENSMUSG00000035041,chol1,0.0033761204804655907,0.04756191064881639,0.07098370175651486,0.9435664950861093,0.9435664950861093,Creb3l3,NA,NA,NA,NA,NA,NA
ENSMUSG00000008475,chol1,-3.2609413797286905e-4,0.0046074996003533765,-0.07077464270379079,0.9437324205619768,0.9437324205619768,Arpc5,NA,NA,NA,NA,NA,NA
ENSMUSG00000041798,chol1,0.003706383234351154,0.05249390430282765,0.07060597384735784,0.9438662910552955,0.9438662910552955,Gck,NA,NA,NA,NA,NA,NA
ENSMUSG00000038766,chol1,-3.4054112662531264e-4,0.0048709012497558,-0.0699133710917226,0.9444160185955491,0.9444160185955491,Gabpb2,NA,NA,NA,NA,NA,NA
ENSMUSG00000000743,chol1,4.2500801473271585e-4,0.006129967660962304,0.06933283146651978,0.9448768209589393,0.9448768209589393,Chmp1a,NA,NA,NA,NA,NA,NA
ENSMUSG00000029613,chol1,-3.148071025506407e-4,0.004543519977623891,-0.06928705147132956,0.9449131595537539,0.9449131595537539,Eif2ak1,chol1:sexM,-0.018369445103018328,0.009018035494466926,-2.0369674874632087,0.04459091505043854,0.04459091505043854
ENSMUSG00000002475,chol1,-7.781246280734478e-4,0.011242360451367148,-0.06921363457785437,0.9449714356166754,0.9449714356166754,Abhd3,chol1:sexM,-0.04618534530379629,0.022297259729720038,-2.071346248984838,0.04118914751835414,0.04118914751835414
ENSMUSG00000034285,chol1,0.00205673718039924,0.029760550825477034,0.06910951320963235,0.9450540844567674,0.9450540844567674,Nipsnap1,NA,NA,NA,NA,NA,NA
ENSMUSG00000023456,chol1,0.002111520562987243,0.030941505633555615,0.06824233403488063,0.9457424520520801,0.9457424520520801,Tpi1,NA,NA,NA,NA,NA,NA
ENSMUSG00000078688,chol1,0.6308266912257847,9.29749515347404,0.06784910137759784,0.9460546140859435,0.9460546140859435,Mup2,NA,NA,NA,NA,NA,NA
ENSMUSG00000021270,chol1,-0.00523617027815053,0.07729933152346276,-0.06773888175942619,0.9461421118418917,0.9461421118418917,Hsp90aa1,NA,NA,NA,NA,NA,NA
ENSMUSG00000023118,chol1,3.676062517432594e-4,0.005439418248745328,0.06758190580914651,0.9462667282145969,0.9462667282145969,Sympk,NA,NA,NA,NA,NA,NA
ENSMUSG00000020189,chol1,-5.697585666489206e-4,0.008559223950879876,-0.06656661514159239,0.9470727554135951,0.9470727554135951,Osbpl8,NA,NA,NA,NA,NA,NA
ENSMUSG00000024921,chol1,-0.00124784964265963,0.018794165141773397,-0.06639558784582886,0.9472085373945667,0.9472085373945667,Smarca2,NA,NA,NA,NA,NA,NA
ENSMUSG00000028234,chol1,7.980888866626732e-4,0.012021497362783275,0.06638847579282718,0.9472141838290682,0.9472141838290682,Rps20,NA,NA,NA,NA,NA,NA
