ENSEMBL.ID,term,estimate,std.error,statistic,p.value,p.adj,symbol
ENSMUSG00000025731,chol2:sexM,-0.01928154666661535,0.01955636655006066,-0.9859472932897928,0.32683180841105286,0.32683180841105286,Mettl26
ENSMUSG00000028343,chol2:sexM,-0.009812607574271973,0.009954008967172209,-0.9857945282783479,0.32690636314351496,0.32690636314351496,Erp44
ENSMUSG00000031765,chol2:sexM,-0.1397847974677468,0.14191691301896306,-0.9849763110973858,0.3273058732731995,0.3273058732731995,Mt1
ENSMUSG00000026179,chol2:sexM,-0.03400361582540689,0.03453970806571344,-0.9844789585573044,0.3275488725815059,0.3275488725815059,Pnkd
ENSMUSG00000030835,chol2:sexM,0.008992872572819392,0.009137918400496018,0.9841270384217096,0.3277208876279295,0.3277208876279295,Nomo1
ENSMUSG00000022912,chol2:sexM,-0.016346107278514717,0.016634282192193407,-0.9826758431563742,0.32843084705332704,0.32843084705332704,Pros1
ENSMUSG00000020629,chol2:sexM,-0.025788277758170643,0.02628233878991705,-0.9812017858952511,0.32915302874048114,0.32915302874048114,Adi1
ENSMUSG00000069324,chol2:sexM,-0.33747250140996476,0.3441291667691694,-0.9806564918001569,0.3294204484691321,0.3294204484691321,Gm5096
ENSMUSG00000029695,chol2:sexM,0.10727706375629734,0.10952379964937864,0.9794863226050061,0.32999479858208736,0.32999479858208736,Aass
ENSMUSG00000044712,chol2:sexM,0.054088920463497614,0.05533027176075752,0.9775646990741816,0.3309394120476288,0.3309394120476288,Slc38a6
ENSMUSG00000024588,chol2:sexM,0.024969635293051663,0.02555246312537289,0.9771909334352,0.33112335065019793,0.33112335065019793,Fech
ENSMUSG00000036636,chol2:sexM,-0.011373681329446403,0.011653197773933,-0.9760137560600021,0.33170310580052753,0.33170310580052753,Clcn7
ENSMUSG00000028530,chol2:sexM,0.018378028831144342,0.018842968349036447,0.975325569237297,0.33204234393124343,0.33204234393124343,Jak1
ENSMUSG00000050931,chol2:sexM,-0.011292838133333247,0.011597227290761493,-0.973753281728752,0.33281825003669074,0.33281825003669074,Sgms2
ENSMUSG00000029761,chol2:sexM,-0.048253753972876644,0.04956547118805421,-0.9735356653788111,0.33292573495885414,0.33292573495885414,Cald1
ENSMUSG00000012405,chol2:sexM,-0.05610558368872118,0.057656652837351316,-0.9730981756258782,0.3331418885585349,0.3331418885585349,Rpl15
ENSMUSG00000017868,chol2:sexM,0.02377426278064938,0.024448821016426814,0.972409375678107,0.33348239537412183,0.33348239537412183,Sgk2
ENSMUSG00000058207,chol2:sexM,-5.120944914113239,5.268619276117123,-0.971970955906171,0.3336992461667312,0.3336992461667312,Serpina3k
ENSMUSG00000062825,chol2:sexM,0.05054781873488255,0.0520541301041648,0.9710625964497344,0.33414883241291027,0.33414883241291027,Actg1
ENSMUSG00000021594,chol2:sexM,-0.031989139018214124,0.032957653190110243,-0.9706133757064127,0.3343713178331691,0.3343713178331691,Srd5a1
ENSMUSG00000039648,chol2:sexM,-0.05616866651720292,0.057883014275361445,-0.9703825417590898,0.3344856806556289,0.3344856806556289,Kyat1
ENSMUSG00000061306,chol2:sexM,0.048711772330573465,0.050205732454468986,0.9702432361633131,0.33455470968959644,0.33455470968959644,Slc38a10
ENSMUSG00000025934,chol2:sexM,0.31518986333465654,0.32537705033440717,0.9686911323669548,0.3353244433064072,0.3353244433064072,Gsta3
ENSMUSG00000061167,chol2:sexM,0.049978260626094284,0.05161247684344566,0.9683367992141051,0.33550032996387713,0.33550032996387713,Rpl15-ps3
ENSMUSG00000031059,chol2:sexM,-0.021791457415613634,0.0225115872706153,-0.968010702828509,0.33566225360739155,0.33566225360739155,Ndufb11
ENSMUSG00000052738,chol2:sexM,0.038257438535578184,0.03956196827970899,0.9670256612383998,0.33615168812901053,0.33615168812901053,Suclg1
ENSMUSG00000054072,chol2:sexM,0.15518884568718852,0.16058415671771478,0.9664019717710354,0.3364618200922529,0.3364618200922529,Iigp1
ENSMUSG00000000420,chol2:sexM,-0.008153312200932824,0.008437637574330243,-0.9663027274053083,0.3365111869880647,0.3365111869880647,Galnt1
ENSMUSG00000032418,chol2:sexM,0.22942818418145586,0.23755618881453786,0.9657849173551627,0.33676883689652404,0.33676883689652404,Me1
ENSMUSG00000024236,chol2:sexM,-0.01544410405654185,0.015995250194408242,-0.9655431374209409,0.33688918498648823,0.33688918498648823,Svil
ENSMUSG00000038615,chol2:sexM,-0.03200498693796992,0.033160870952734116,-0.9651431346175517,0.33708835164504536,0.33708835164504536,Nfe2l1
